JK,Tanggal Lahir,Tempat Lahir,Asal Kecamatan,Jenis Tinggal,Alat Transportasi,Jenjang Pendidikan Ayh,Pekerjaan Ayh,Penghasilan Ayh,Jenjang Pendidikan Ibu,Pekerjaan Ibu,Penghasilan Ibu,Keluar Karena
L,1997-08-08,KENDAL,Boja,Bersama orang tua,Sepeda motor,SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2007-04-02,Semarang,Karanganyar,Bersama orang tua,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Mutasi
L,2004-02-28,Semarang,Bawen,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SD / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2004-04-03,KENDAL,Singorojo,Bersama orang tua,Jalan kaki,SD / sederajat,Petani,"Kurang dari Rp. 500,000",SD / sederajat,Petani,"Kurang dari Rp. 500,000",Lulus
P,2005-03-12,SEMARANG,Bergas,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-12-05,SEMARANG,Bandungan,Bersama orang tua,Angkutan umum/bus/pete-pete,SD / sederajat,Buruh,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2005-01-03,SEMARANG,Tandang,Bersama orang tua,Lainnya,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,1998-12-19,KENDAL,Boja,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-06-26,PURWOSARI,Betung,Bersama orang tua,Jalan kaki,SMP / sederajat,Pedagang Besar,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-07-24,SEMARANG,Bergas,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-10-25,SEMARANG,Kaliwungu,Pesantren,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-12-28,SEMARANG,Bergas,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-07-15,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
P,1999-06-16,SEMARANG,Semarang Utara,Asrama,Jalan kaki,Tidak sekolah,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2000-08-02,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-05-30,KENDAL,Limbangan,Pesantren,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2000-07-28,KENDAL,Boja,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-12-16,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-06-01,Semarang,Mranggen,Bersama orang tua,Sepeda motor,SMA / sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Pedagang Kecil,"Kurang dari Rp. 500,000",Mutasi
L,2003-12-17,SEMARANG,Tugu,Asrama,Jalan kaki,D3,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",S1,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
P,2008-03-12,SEMARANG,Ungaran Timur,Rumah Tinggal,Jalan kaki,SD / sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Dikeluarkan
P,2000-06-12,KENDAL,Kaliwungu Selatan,Asrama,Jalan kaki,SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-11-02,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2003-12-23,SEMARANG,Mijen,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2005-07-28,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-11-04,SEMARANG,Ungaran Timur,Asrama,Jalan kaki,SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1996-06-22,SEMARANG,Mijen,Bersama orang tua,Sepeda motor,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-11-15,KERTOSONO,Jayaloka,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-06-01,KENDAL,Kliris,Bersama orang tua,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-12-04,SEMARANG,Ungaran Barat,Bersama orang tua,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-07-01,Kendal,Cepiring,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2002-04-29,SEMARANG,Pedurungan,Asrama,Jalan kaki,SMP / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-09-11,SEMARANG,Bergas,Asrama,Jalan kaki,SMP / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
L,2000-09-02,KENDAL,Beji,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-02-22,Semarang,Piyanggang,Bersama orang tua,Jalan kaki,SMA / sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2001-02-11,KENDAL,Limbangan,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,1999-05-26,JAKARTA,Beji,Rumah Tinggal,Jalan kaki,Tidak sekolah,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Tidak sekolah,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2003-09-24,KLATEN,Bayat,Pesantren,Jalan kaki,SMA / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2003-09-14,SEMARANG,Banyumanik,Asrama,Jalan kaki,D3,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",S1,Tidak bekerja,Tidak Berpenghasilan,Lulus
P,1997-12-14,SEMARANG,Mijen,Asrama,Jalan kaki,SMA / sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-05-25,KEBUMEN,Kebumen,Asrama,Jalan kaki,SD / sederajat,PNS/TNI/Polri,"Rp. 2,000,000 - Rp. 4,999,999",SD / sederajat,Tidak bekerja,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-10-04,Magelang,Semarang Tengah,Pesantren,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,Tidak Berpenghasilan,Mutasi
L,1998-03-06,KENDAL,Boja,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-07-02,BATU,Pondok Labu,Bersama orang tua,Angkutan umum/bus/pete-pete,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
P,2005-02-22,SEMARANG,Bulu Lor,Bersama orang tua,Sepeda motor,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2005-12-28,SEMARANG,Manokwari Barat,Asrama,Jalan kaki,SMA / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-12-14,Semarang ,Semarang Utara,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2004-11-10,Kendal,Limbangan,Bersama orang tua,Angkutan umum/bus/pete-pete,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Lainnya,"Kurang dari Rp. 500,000",Lulus
P,2004-02-25,KENDAL,Brangsong,Bersama orang tua,Angkutan umum/bus/pete-pete,SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Mutasi
P,2002-06-21,Kendal,Boja,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2005-06-14,Jakarta,Cangkiran,Bersama orang tua,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1998-12-08,KENDAL,Boja,Asrama,Jalan kaki,SD / sederajat,Sudah Meninggal,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Pedagang Kecil,"Rp. 2,000,000 - Rp. 4,999,999",Lulus
L,2003-04-14,Semarang,Sumowono,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-05-28,Kendal,Limbangan,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-04-14,SEMARANG,Ngaliyan,Pesantren,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2002-11-05,SEMARANG,Bancak,Asrama,Jalan kaki,SMA / sederajat,Lainnya,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,1999-10-31,KENDAL,Boja,Asrama,Jalan kaki,Lainnya,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",S1,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-11-16,SEMARANG,Ungaran Timur,Pesantren,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-06-22,(Tidak Diisi),Boja,Pesantren,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mengundurkan diri
P,2005-02-10,SEMARANG,Kedungpani,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Mutasi
P,1996-11-08,SUMAJA MAKMUR,Gunung Megang,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-08-15,SEMARANG,Bergas,Pesantren,Jalan kaki,SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-11-07,SEMARANG,Semarang Barat,Pesantren,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",Lulus
L,2004-01-04,PANTA DEWA,TALANG UBI,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Peternak,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-02-24,BATANG MALAS,Tebing Tinggi Barat,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-10-11,PEMALANG,Pulosari,Pesantren,Jalan kaki,Putus SD,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
L,2004-02-08,SEMARANG,Bandungan,Bersama orang tua,Angkutan umum/bus/pete-pete,SMP / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2002-04-05,SEMARANG,Tuntang,Pesantren,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1999-03-07,SEMARANG,Bandungan,Asrama,Jalan kaki,Putus SD,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Putus SD,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2000-09-05,Semarang,Pringapus,Rumah Tinggal,Jalan kaki,Tidak sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-09-23,KENDAL,Patebon,Pesantren,Jalan kaki,SMA / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-07-17,SIMPANG PESAK,Boja,Pesantren,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2005-07-16,BENGKULU,Cangkiran,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Wiraswasta,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2002-06-14,TANGERANG,Pondok Aren,Pesantren,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2000-05-30,Kendal,Singorojo,Rumah Tinggal,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,1999-06-27,KENDAL,Boja,Asrama,Jalan kaki,Lainnya,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2002-04-30,SEMARANG,Bergas,Asrama,Jalan kaki,SMA / sederajat,Lainnya,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2000-05-08,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SD / sederajat,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lainnya
P,1997-06-23,KENDAL,Boja,Bersama orang tua,Sepeda motor,SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-09-10,Semarang,Ungaran Barat,Bersama orang tua,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1997-11-29,KENDAL,Boja,Bersama orang tua,Sepeda motor,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-02-11,KENDAL,Boja,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,1999-06-22,KENDAL,Kaliwungu Selatan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,1998-05-30,SEMARANG,Bergas,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,1999-02-24,KENDAL,Limbangan,Asrama,Jalan kaki,SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Mutasi
P,2001-07-03,Kendal ,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 2,000,000 - Rp. 4,999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2002-07-21,KENDAL,Singorojo,Pesantren,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2001-12-30,KENDAL,Boja,Asrama,Jalan kaki,SD / sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-05-29,SEMARANG,Sumowono,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,2004-11-11,SEMARANG,Bringin,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Sudah Meninggal,Tidak Berpenghasilan,Lulus
L,1999-09-15,SEMARANG,Ungaran Timur,Asrama,Jalan kaki,SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2001-01-05,SEMARANG,Gunung Pati,Asrama,Jalan kaki,SMP / sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",SMP / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-10-11,Pemalang,Petarukan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
P,1997-07-27,KENDAL,Boja,Bersama orang tua,Sepeda motor,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-02-28,Kendal,Singorojo,Bersama orang tua,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Kurang dari Rp. 500,000",Lulus
L,2003-03-03,Semarang,Semarang Utara,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2001-09-25,SEMARANG,Ngaliyan,Asrama,Jalan kaki,SMP / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-03-27,Semarang,Jambu,Bersama orang tua,Mobil/bus antar jemput,SD / sederajat,Pedagang Besar,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-02-28,SEMARANG,Genuk,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,Tidak Berpenghasilan,Mutasi
L,1997-11-09,SEMARANG,Gunung Pati,Bersama orang tua,Sepeda motor,SD / sederajat,Buruh,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2002-12-28,SEMARANG,Pringapus,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Mutasi
L,2003-03-06,KENDAL,Boja,Asrama,Jalan kaki,SD / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",Tidak sekolah,Tidak bekerja,Tidak Berpenghasilan,Lulus
L,2004-07-23,KENDAL,Bebengan,Bersama orang tua,Sepeda motor,SMP / sederajat,Wiraswasta,"Rp. 2,000,000 - Rp. 4,999,999",SMA / sederajat,Wiraswasta,"Rp. 500,000 - Rp. 999,999",Mutasi
L,1999-06-10,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Petani,"Kurang dari Rp. 500,000",Lulus
L,2000-01-30,WONOSOBO,Kejajar,Rumah Tinggal,Jalan kaki,Tidak sekolah,"Rp. 1,000,000 - Rp. 1,999,999","Rp. 1,000,000 - Rp. 1,999,999",Tidak sekolah,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-02-01,SEMARANG,Semarang Barat,Asrama,Jalan kaki,SMA / sederajat,PNS/TNI/Polri,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2006-07-09,KENDAL,Limbangan,Bersama orang tua,Jalan kaki,SMP / sederajat,Buruh,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Tidak bekerja,Tidak Berpenghasilan,Mutasi
L,2005-08-06,SERUYAN,Suka Maju,Bersama orang tua,Sepeda motor,SMA / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMA / sederajat,Tidak bekerja,Tidak Berpenghasilan,Mutasi
L,2004-02-07,SEMARANG,Pedurungan,Bersama orang tua,Angkutan umum/bus/pete-pete,Putus SD,Buruh,"Rp. 500,000 - Rp. 999,999",Putus SD,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
P,2003-04-27,Semarang,Bandungan,Asrama,Jalan kaki,SMA / sederajat,Karyawan Swasta,"Rp. 2,000,000 - Rp. 4,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2004-05-26,SEMARANG,Sumowono,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",Lulus
L,2003-08-13,Kendal,Singorojo,Asrama,Jalan kaki,SMP / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",SD / sederajat,Pedagang Kecil,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
L,2005-04-16,Jakarta,Pranten,Pesantren,Jalan kaki,SD / sederajat,Sudah Meninggal,Tidak Berpenghasilan,SMP / sederajat,Tidak bekerja,Tidak Berpenghasilan,Lulus
P,2003-08-19,KENDAL,Kaliwungu Selatan,Asrama,Jalan kaki,SMP / sederajat,Karyawan Swasta,"Rp. 1,000,000 - Rp. 1,999,999",SMP / sederajat,Karyawan Swasta,"Rp. 500,000 - Rp. 999,999",Lulus
L,1998-10-17,KENDAL,Singorojo,Asrama,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Petani,"Rp. 1,000,000 - Rp. 1,999,999",Lulus
P,2003-11-19,DEMAK,Sayung,Bersama orang tua,Jalan kaki,SD / sederajat,Petani,"Rp. 500,000 - Rp. 999,999",SD / sederajat,Pedagang Kecil,"Rp. 500,000 - Rp. 999,999",Lulus
